mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret,source_file,placement
baseline,spin,spin,6,6,high-capacity,16,4096,12,2,128,measure,19,1353.0,1352.0,1351.0,1352.0,0.0,1351.0,590827.0,0.0,0.0,0.0,8.0,71.0,1248.0,17.0,1344.0,f9e012e63c1c7864,0,baseline-high-capacity-cpu6-spin-q16.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,0,2072.0,2061.0,2069.0,2059.0,0.0,2069.0,297674.0,0.0,0.0,0.0,9.0,75.0,1944.0,33.0,2061.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,1,2073.0,2035.0,2070.0,2033.0,0.0,2070.0,293838.0,0.0,0.0,0.0,8.0,75.0,1945.0,33.0,2061.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,2,2071.0,2070.0,2068.0,2068.0,0.0,2068.0,299387.0,0.0,0.0,0.0,8.0,75.0,1943.0,33.0,2059.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,3,1999.0,1999.0,1998.0,1998.0,0.0,1998.0,693184.0,0.0,0.0,0.0,7.0,75.0,1873.0,33.0,1989.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,4,2000.0,1956.0,1999.0,1955.0,0.0,1999.0,677713.0,0.0,0.0,0.0,7.0,76.0,1873.0,34.0,1990.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,5,2000.0,2000.0,1999.0,1999.0,0.0,1999.0,693561.0,0.0,0.0,0.0,7.0,75.0,1874.0,33.0,1990.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,6,1999.0,1992.0,1998.0,1991.0,0.0,1998.0,690177.0,0.0,0.0,0.0,8.0,75.0,1872.0,33.0,1988.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,7,2004.0,2004.0,2003.0,2003.0,0.0,2003.0,694662.0,0.0,0.0,0.0,8.0,75.0,1877.0,33.0,1993.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,8,1981.0,1982.0,1980.0,1980.0,0.0,1980.0,686988.0,0.0,0.0,0.0,7.0,75.0,1856.0,33.0,1972.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,9,1979.0,1971.0,1977.0,1969.0,0.0,1977.0,835748.0,0.0,0.0,0.0,8.0,76.0,1853.0,33.0,1970.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,10,1974.0,1973.0,1972.0,1972.0,0.0,1972.0,862006.0,0.0,0.0,0.0,8.0,75.0,1849.0,33.0,1965.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,11,1974.0,1952.0,1973.0,1951.0,0.0,1973.0,851912.0,0.0,0.0,0.0,7.0,75.0,1848.0,33.0,1964.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,12,1974.0,1973.0,1973.0,1972.0,0.0,1973.0,861996.0,0.0,0.0,0.0,8.0,75.0,1848.0,33.0,1964.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,13,1977.0,1973.0,1976.0,1972.0,0.0,1976.0,861435.0,0.0,0.0,0.0,8.0,75.0,1852.0,33.0,1968.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,14,1976.0,1976.0,1974.0,1974.0,0.0,1974.0,862981.0,0.0,0.0,0.0,7.0,75.0,1850.0,33.0,1966.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,15,1971.0,1970.0,1969.0,1969.0,0.0,1969.0,860740.0,0.0,0.0,0.0,8.0,75.0,1846.0,34.0,1963.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,16,1971.0,1963.0,1969.0,1962.0,0.0,1969.0,856932.0,0.0,0.0,0.0,8.0,75.0,1846.0,33.0,1962.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,17,1975.0,1975.0,1974.0,1973.0,0.0,1974.0,862550.0,0.0,0.0,0.0,7.0,76.0,1849.0,33.0,1965.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,18,1973.0,1949.0,1971.0,1949.0,0.0,1971.0,851036.0,0.0,0.0,0.0,8.0,75.0,1848.0,33.0,1964.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,32,4096,12,2,128,measure,19,1978.0,1979.0,1978.0,1977.0,0.0,1978.0,864476.0,0.0,0.0,0.0,7.0,76.0,1853.0,33.0,1969.0,23e201cc6e23589a,0,baseline-high-capacity-cpu6-spin-q32.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,0,984.0,984.0,982.0,981.0,0.0,982.0,141976.0,0.0,0.0,1.0,8.0,69.0,890.0,6.0,973.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,1,983.0,982.0,980.0,980.0,0.0,980.0,141816.0,0.0,0.0,1.0,8.0,69.0,889.0,6.0,972.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,2,982.0,940.0,979.0,938.0,0.0,979.0,135328.0,0.0,0.0,1.0,9.0,69.0,886.0,7.0,971.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,3,982.0,981.0,980.0,979.0,0.0,980.0,141651.0,0.0,0.0,1.0,7.0,69.0,888.0,6.0,970.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,4,981.0,980.0,978.0,978.0,0.0,978.0,141511.0,0.0,0.0,1.0,8.0,68.0,887.0,6.0,970.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,5,979.0,953.0,975.0,952.0,0.0,975.0,137342.0,0.0,0.0,1.0,8.0,69.0,885.0,5.0,967.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,6,982.0,982.0,980.0,980.0,0.0,980.0,141774.0,0.0,0.0,1.0,7.0,69.0,888.0,6.0,971.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,7,981.0,980.0,978.0,978.0,0.0,978.0,141417.0,0.0,0.0,1.0,8.0,69.0,887.0,5.0,969.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,8,984.0,982.0,981.0,980.0,0.0,981.0,141882.0,0.0,0.0,1.0,7.0,69.0,889.0,6.0,972.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,9,980.0,937.0,977.0,935.0,0.0,977.0,134710.0,0.0,0.0,1.0,8.0,69.0,885.0,6.0,969.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,10,983.0,982.0,980.0,980.0,0.0,980.0,141824.0,0.0,0.0,1.0,8.0,69.0,888.0,7.0,972.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,11,981.0,980.0,978.0,978.0,0.0,978.0,141531.0,0.0,0.0,1.0,8.0,68.0,887.0,5.0,969.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,12,979.0,965.0,976.0,963.0,0.0,976.0,138875.0,0.0,0.0,1.0,8.0,68.0,885.0,6.0,968.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,13,980.0,979.0,977.0,977.0,0.0,977.0,141444.0,0.0,0.0,1.0,8.0,69.0,887.0,5.0,969.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,14,977.0,977.0,974.0,974.0,0.0,974.0,140961.0,0.0,0.0,1.0,8.0,68.0,884.0,5.0,966.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,15,982.0,981.0,979.0,979.0,0.0,979.0,141668.0,0.0,0.0,1.0,7.0,69.0,887.0,6.0,970.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,16,983.0,948.0,980.0,946.0,0.0,980.0,136462.0,0.0,0.0,1.0,8.0,69.0,888.0,6.0,971.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,17,982.0,980.0,979.0,978.0,0.0,979.0,141634.0,0.0,0.0,1.0,8.0,69.0,888.0,6.0,971.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,18,982.0,981.0,979.0,979.0,0.0,979.0,141588.0,0.0,0.0,1.0,8.0,69.0,888.0,5.0,970.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,4,4096,12,2,128,measure,19,917.0,917.0,915.0,915.0,0.0,915.0,388350.0,0.0,0.0,1.0,9.0,69.0,824.0,6.0,908.0,c50c94b789741948,0,baseline-high-capacity-cpu6-spin-q4.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,0,1137.0,1085.0,1134.0,1083.0,0.0,1134.0,156140.0,0.0,0.0,0.0,9.0,70.0,1038.0,9.0,1126.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,1,1135.0,1134.0,1133.0,1132.0,0.0,1133.0,163746.0,0.0,0.0,0.0,8.0,70.0,1037.0,10.0,1125.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,2,1137.0,1135.0,1134.0,1133.0,0.0,1134.0,163841.0,0.0,0.0,0.0,9.0,70.0,1037.0,10.0,1126.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,3,1131.0,1105.0,1128.0,1103.0,0.0,1128.0,159243.0,0.0,0.0,0.0,8.0,70.0,1032.0,9.0,1119.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,4,1135.0,1135.0,1132.0,1133.0,0.0,1132.0,163719.0,0.0,0.0,0.0,8.0,70.0,1036.0,9.0,1124.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,5,1135.0,1134.0,1132.0,1132.0,0.0,1132.0,163682.0,0.0,0.0,0.0,8.0,69.0,1036.0,9.0,1123.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,6,1136.0,1082.0,1133.0,1080.0,0.0,1133.0,155706.0,0.0,0.0,0.0,8.0,70.0,1036.0,10.0,1125.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,7,1135.0,1134.0,1132.0,1132.0,0.0,1132.0,163635.0,0.0,0.0,0.0,7.0,70.0,1036.0,9.0,1123.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,8,1140.0,1138.0,1137.0,1136.0,0.0,1137.0,164279.0,0.0,0.0,0.0,9.0,70.0,1040.0,10.0,1129.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,9,1134.0,1133.0,1131.0,1131.0,0.0,1131.0,163576.0,0.0,0.0,0.0,8.0,70.0,1035.0,10.0,1124.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,10,1133.0,1132.0,1130.0,1130.0,0.0,1130.0,163466.0,0.0,0.0,0.0,9.0,70.0,1034.0,9.0,1122.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,11,1062.0,1062.0,1060.0,1060.0,0.0,1060.0,451573.0,0.0,0.0,0.0,8.0,70.0,965.0,10.0,1053.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,12,1086.0,1045.0,1062.0,1045.0,0.0,1062.0,460557.0,0.0,0.0,0.0,8.0,69.0,968.0,10.0,1056.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,13,1066.0,1066.0,1065.0,1064.0,0.0,1065.0,464936.0,0.0,0.0,0.0,8.0,70.0,970.0,9.0,1057.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,14,1065.0,1064.0,1063.0,1064.0,0.0,1063.0,464352.0,0.0,0.0,0.0,8.0,70.0,968.0,9.0,1055.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,15,1063.0,1057.0,1063.0,1056.0,0.0,1063.0,460606.0,0.0,0.0,0.0,8.0,69.0,967.0,10.0,1055.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,16,1067.0,1067.0,1066.0,1066.0,0.0,1066.0,465359.0,0.0,0.0,0.0,9.0,70.0,970.0,9.0,1058.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,17,1063.0,1063.0,1062.0,1062.0,0.0,1062.0,463694.0,0.0,0.0,0.0,9.0,70.0,965.0,10.0,1054.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,18,1068.0,1052.0,1067.0,1052.0,0.0,1067.0,457769.0,0.0,0.0,0.0,8.0,70.0,967.0,9.0,1054.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,spin,spin,6,6,high-capacity,8,4096,12,2,128,measure,19,1056.0,1055.0,1055.0,1055.0,0.0,1055.0,460604.0,0.0,0.0,0.0,8.0,69.0,960.0,9.0,1047.0,541717b1f7dc7b1c,0,baseline-high-capacity-cpu6-spin-q8.csv,high-capacity-cpu6
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,0,1650.0,146.0,1643.0,142.0,1638.0,5.0,12.0,0.0,0.0,0.0,9.0,72.0,1477.0,18.0,1576.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,1,1700.0,168.0,1692.0,164.0,1687.0,5.0,12.0,0.0,0.0,0.0,9.0,72.0,1464.0,18.0,1563.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,2,1695.0,145.0,1688.0,140.0,1680.0,8.0,12.0,0.0,0.0,0.0,9.0,72.0,1464.0,18.0,1563.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,3,1657.0,135.0,1650.0,133.0,1644.0,6.0,12.0,0.0,0.0,0.0,10.0,71.0,1476.0,18.0,1575.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,4,1673.0,136.0,1665.0,132.0,1660.0,5.0,12.0,0.0,0.0,0.0,8.0,72.0,1485.0,18.0,1584.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,5,1642.0,137.0,1636.0,133.0,1630.0,6.0,12.0,0.0,0.0,0.0,9.0,72.0,1468.0,18.0,1567.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,6,1694.0,149.0,1688.0,145.0,1684.0,4.0,12.0,0.0,0.0,0.0,9.0,71.0,1467.0,18.0,1566.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,7,1683.0,140.0,1677.0,136.0,1670.0,7.0,11.0,0.0,0.0,0.0,9.0,71.0,1472.0,18.0,1570.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,8,1658.0,191.0,1652.0,187.0,1645.0,7.0,12.0,0.0,0.0,0.0,10.0,72.0,1476.0,18.0,1576.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,9,1623.0,140.0,1617.0,136.0,1613.0,4.0,12.0,0.0,0.0,0.0,10.0,72.0,1469.0,18.0,1569.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,10,1612.0,135.0,1606.0,131.0,1602.0,4.0,12.0,0.0,0.0,0.0,9.0,71.0,1463.0,18.0,1562.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,11,1650.0,148.0,1643.0,144.0,1633.0,10.0,11.0,0.0,0.0,0.0,9.0,72.0,1453.0,18.0,1552.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,12,1695.0,166.0,1688.0,162.0,1682.0,6.0,12.0,0.0,0.0,0.0,10.0,71.0,1450.0,18.0,1549.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,13,1612.0,138.0,1606.0,133.0,1601.0,5.0,12.0,0.0,0.0,0.0,9.0,72.0,1463.0,18.0,1562.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,14,1666.0,133.0,1659.0,129.0,1655.0,4.0,12.0,0.0,0.0,0.0,9.0,72.0,1471.0,18.0,1570.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,15,1642.0,138.0,1635.0,134.0,1630.0,5.0,12.0,0.0,0.0,0.0,8.0,71.0,1461.0,17.0,1558.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,16,1681.0,133.0,1675.0,129.0,1672.0,3.0,12.0,0.0,0.0,0.0,10.0,71.0,1446.0,18.0,1545.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,17,1680.0,134.0,1672.0,130.0,1666.0,6.0,11.0,0.0,0.0,0.0,8.0,71.0,1446.0,18.0,1544.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,18,1627.0,137.0,1621.0,133.0,1616.0,5.0,12.0,0.0,0.0,0.0,10.0,71.0,1466.0,18.0,1565.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,16,4096,12,2,128,measure,19,1582.0,142.0,1576.0,138.0,1571.0,5.0,12.0,0.0,0.0,0.0,9.0,71.0,1458.0,18.0,1556.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-legacy-q16.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,0,2258.0,160.0,2252.0,156.0,2247.0,5.0,18.0,0.0,0.0,0.0,8.0,75.0,2085.0,33.0,2201.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,1,2334.0,120.0,2330.0,117.0,2320.0,10.0,19.0,0.0,0.0,0.0,8.0,75.0,2095.0,33.0,2212.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,2,2336.0,113.0,2331.0,110.0,2325.0,6.0,19.0,0.0,0.0,0.0,8.0,75.0,2110.0,33.0,2226.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,3,2358.0,137.0,2353.0,133.0,2347.0,6.0,19.0,0.0,0.0,0.0,9.0,76.0,2109.0,33.0,2227.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,4,2322.0,181.0,2315.0,177.0,2310.0,5.0,17.0,0.0,0.0,0.0,9.0,75.0,2128.0,33.0,2245.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,5,2300.0,181.0,2294.0,177.0,2286.0,8.0,17.0,0.0,0.0,0.0,8.0,75.0,2128.0,33.0,2245.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,6,2292.0,164.0,2286.0,160.0,2280.0,6.0,17.0,0.0,0.0,0.0,9.0,75.0,2133.0,35.0,2253.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,7,2356.0,199.0,2349.0,195.0,2339.0,10.0,17.0,0.0,0.0,0.0,9.0,75.0,2112.0,33.0,2229.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,8,2323.0,174.0,2316.0,169.0,2307.0,9.0,17.0,0.0,0.0,0.0,10.0,75.0,2141.0,33.0,2259.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
