session,evaluator,qo_len,host_elapsed_us,source
1,LUT-EXP,16,684,lut_exp_q16.log
1,LUT-EXP,16,675,lut_exp_q16.log
1,LUT-EXP,16,677,lut_exp_q16.log
1,LUT-EXP,16,687,lut_exp_q16.log
1,LUT-EXP,16,669,lut_exp_q16.log
1,LUT-EXP,16,668,lut_exp_q16.log
1,LUT-EXP,16,678,lut_exp_q16.log
1,LUT-EXP,16,663,lut_exp_q16.log
1,LUT-EXP,16,695,lut_exp_q16.log
1,LUT-EXP,16,768,lut_exp_q16.log
1,LUT-EXP,16,668,lut_exp_q16.log
1,LUT-EXP,16,681,lut_exp_q16.log
1,LUT-EXP,16,690,lut_exp_q16.log
1,LUT-EXP,16,675,lut_exp_q16.log
1,LUT-EXP,16,702,lut_exp_q16.log
1,LUT-EXP,16,759,lut_exp_q16.log
1,LUT-EXP,16,756,lut_exp_q16.log
1,LUT-EXP,16,739,lut_exp_q16.log
1,LUT-EXP,16,730,lut_exp_q16.log
1,LUT-EXP,16,684,lut_exp_q16.log
1,LUT-EXP,16,726,lut_exp_q16.log
1,LUT-EXP,16,765,lut_exp_q16.log
1,LUT-EXP,16,729,lut_exp_q16.log
1,LUT-EXP,16,756,lut_exp_q16.log
1,LUT-EXP,16,711,lut_exp_q16.log
1,LUT-EXP,16,754,lut_exp_q16.log
1,LUT-EXP,16,749,lut_exp_q16.log
1,LUT-EXP,16,771,lut_exp_q16.log
1,LUT-EXP,16,674,lut_exp_q16.log
1,LUT-EXP,16,773,lut_exp_q16.log
1,SCNA lane8 d8,16,1644,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1647,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1657,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1588,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1644,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1625,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1640,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1620,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1608,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1618,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1628,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1620,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1710,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1733,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1657,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1636,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1641,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1632,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1647,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1616,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1640,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1671,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1612,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1647,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1620,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1690,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1738,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1739,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1635,scna_lane8_q16_1.log
1,SCNA lane8 d8,16,1642,scna_lane8_q16_1.log
1,LUT-EXP,32,1033,lut_exp_q32.log
1,LUT-EXP,32,1108,lut_exp_q32.log
1,LUT-EXP,32,1017,lut_exp_q32.log
1,LUT-EXP,32,1013,lut_exp_q32.log
1,LUT-EXP,32,1003,lut_exp_q32.log
1,LUT-EXP,32,995,lut_exp_q32.log
1,LUT-EXP,32,1071,lut_exp_q32.log
1,LUT-EXP,32,1020,lut_exp_q32.log
1,LUT-EXP,32,1105,lut_exp_q32.log
1,LUT-EXP,32,1042,lut_exp_q32.log
1,LUT-EXP,32,1086,lut_exp_q32.log
1,LUT-EXP,32,1105,lut_exp_q32.log
1,LUT-EXP,32,1105,lut_exp_q32.log
1,LUT-EXP,32,1114,lut_exp_q32.log
1,LUT-EXP,32,1015,lut_exp_q32.log
1,LUT-EXP,32,1016,lut_exp_q32.log
1,LUT-EXP,32,1083,lut_exp_q32.log
1,LUT-EXP,32,1100,lut_exp_q32.log
1,LUT-EXP,32,1125,lut_exp_q32.log
1,LUT-EXP,32,1049,lut_exp_q32.log
1,LUT-EXP,32,1096,lut_exp_q32.log
1,LUT-EXP,32,1042,lut_exp_q32.log
1,LUT-EXP,32,1110,lut_exp_q32.log
1,LUT-EXP,32,1031,lut_exp_q32.log
1,LUT-EXP,32,1127,lut_exp_q32.log
1,LUT-EXP,32,1050,lut_exp_q32.log
1,LUT-EXP,32,1155,lut_exp_q32.log
1,LUT-EXP,32,1106,lut_exp_q32.log
1,LUT-EXP,32,1148,lut_exp_q32.log
1,LUT-EXP,32,1254,lut_exp_q32.log
1,SCNA lane8 d8,4,826,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,814,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,813,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,724,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,787,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,811,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,819,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,791,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,762,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,846,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,813,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,820,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,795,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,838,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,722,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,825,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,783,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,768,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,711,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,736,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,784,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,865,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,856,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,849,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,768,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,841,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,727,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,879,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,817,scna_lane8_q4_0.log
1,SCNA lane8 d8,4,789,scna_lane8_q4_0.log
1,Origin-HVX,16,790,baseline_q16.log
1,Origin-HVX,16,775,baseline_q16.log
1,Origin-HVX,16,796,baseline_q16.log
1,Origin-HVX,16,791,baseline_q16.log
1,Origin-HVX,16,795,baseline_q16.log
1,Origin-HVX,16,787,baseline_q16.log
1,Origin-HVX,16,802,baseline_q16.log
1,Origin-HVX,16,780,baseline_q16.log
1,Origin-HVX,16,786,baseline_q16.log
1,Origin-HVX,16,812,baseline_q16.log
1,Origin-HVX,16,791,baseline_q16.log
1,Origin-HVX,16,878,baseline_q16.log
1,Origin-HVX,16,863,baseline_q16.log
1,Origin-HVX,16,769,baseline_q16.log
1,Origin-HVX,16,776,baseline_q16.log
1,Origin-HVX,16,769,baseline_q16.log
1,Origin-HVX,16,886,baseline_q16.log
1,Origin-HVX,16,855,baseline_q16.log
1,Origin-HVX,16,853,baseline_q16.log
1,Origin-HVX,16,766,baseline_q16.log
1,Origin-HVX,16,766,baseline_q16.log
1,Origin-HVX,16,849,baseline_q16.log
1,Origin-HVX,16,849,baseline_q16.log
1,Origin-HVX,16,840,baseline_q16.log
1,Origin-HVX,16,854,baseline_q16.log
1,Origin-HVX,16,840,baseline_q16.log
1,Origin-HVX,16,849,baseline_q16.log
1,Origin-HVX,16,802,baseline_q16.log
1,Origin-HVX,16,848,baseline_q16.log
1,Origin-HVX,16,840,baseline_q16.log
1,SCNA serial d8,8,827,scna_serial_q8_1.log
1,SCNA serial d8,8,768,scna_serial_q8_1.log
1,SCNA serial d8,8,839,scna_serial_q8_1.log
1,SCNA serial d8,8,785,scna_serial_q8_1.log
1,SCNA serial d8,8,879,scna_serial_q8_1.log
1,SCNA serial d8,8,839,scna_serial_q8_1.log
1,SCNA serial d8,8,781,scna_serial_q8_1.log
1,SCNA serial d8,8,861,scna_serial_q8_1.log
1,SCNA serial d8,8,826,scna_serial_q8_1.log
1,SCNA serial d8,8,852,scna_serial_q8_1.log
1,SCNA serial d8,8,849,scna_serial_q8_1.log
1,SCNA serial d8,8,779,scna_serial_q8_1.log
1,SCNA serial d8,8,853,scna_serial_q8_1.log
1,SCNA serial d8,8,801,scna_serial_q8_1.log
1,SCNA serial d8,8,743,scna_serial_q8_1.log
1,SCNA serial d8,8,802,scna_serial_q8_1.log
1,SCNA serial d8,8,900,scna_serial_q8_1.log
1,SCNA serial d8,8,847,scna_serial_q8_1.log
1,SCNA serial d8,8,726,scna_serial_q8_1.log
1,SCNA serial d8,8,869,scna_serial_q8_1.log
1,SCNA serial d8,8,722,scna_serial_q8_1.log
1,SCNA serial d8,8,735,scna_serial_q8_1.log
1,SCNA serial d8,8,797,scna_serial_q8_1.log
1,SCNA serial d8,8,747,scna_serial_q8_1.log
1,SCNA serial d8,8,793,scna_serial_q8_1.log
1,SCNA serial d8,8,726,scna_serial_q8_1.log
1,SCNA serial d8,8,793,scna_serial_q8_1.log
1,SCNA serial d8,8,835,scna_serial_q8_1.log
1,SCNA serial d8,8,834,scna_serial_q8_1.log
1,SCNA serial d8,8,736,scna_serial_q8_1.log
1,SCNA serial d8,32,1664,scna_serial_q32_0.log
1,SCNA serial d8,32,1647,scna_serial_q32_0.log
1,SCNA serial d8,32,1706,scna_serial_q32_0.log
1,SCNA serial d8,32,1669,scna_serial_q32_0.log
1,SCNA serial d8,32,1695,scna_serial_q32_0.log
1,SCNA serial d8,32,1781,scna_serial_q32_0.log
1,SCNA serial d8,32,1689,scna_serial_q32_0.log
1,SCNA serial d8,32,1781,scna_serial_q32_0.log
1,SCNA serial d8,32,1688,scna_serial_q32_0.log
1,SCNA serial d8,32,1785,scna_serial_q32_0.log
1,SCNA serial d8,32,1748,scna_serial_q32_0.log
1,SCNA serial d8,32,1760,scna_serial_q32_0.log
1,SCNA serial d8,32,1766,scna_serial_q32_0.log
1,SCNA serial d8,32,1841,scna_serial_q32_0.log
1,SCNA serial d8,32,1781,scna_serial_q32_0.log
1,SCNA serial d8,32,1734,scna_serial_q32_0.log
1,SCNA serial d8,32,1817,scna_serial_q32_0.log
1,SCNA serial d8,32,1778,scna_serial_q32_0.log
1,SCNA serial d8,32,1749,scna_serial_q32_0.log
1,SCNA serial d8,32,1789,scna_serial_q32_0.log
1,SCNA serial d8,32,1838,scna_serial_q32_0.log
1,SCNA serial d8,32,1728,scna_serial_q32_0.log
1,SCNA serial d8,32,1838,scna_serial_q32_0.log
1,SCNA serial d8,32,1745,scna_serial_q32_0.log
1,SCNA serial d8,32,1741,scna_serial_q32_0.log
1,SCNA serial d8,32,1753,scna_serial_q32_0.log
1,SCNA serial d8,32,1757,scna_serial_q32_0.log
1,SCNA serial d8,32,1743,scna_serial_q32_0.log
1,SCNA serial d8,32,1771,scna_serial_q32_0.log
1,SCNA serial d8,32,1725,scna_serial_q32_0.log
1,SCNA lane8 d8,4,784,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,788,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,787,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,781,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,787,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,777,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,787,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,797,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,783,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,772,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,791,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,690,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,720,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,734,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,770,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,795,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,761,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,730,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,784,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,754,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,754,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,733,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,745,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,736,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,752,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,775,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,729,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,785,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,786,scna_lane8_q4_1.log
1,SCNA lane8 d8,4,751,scna_lane8_q4_1.log
1,SCNA lane8 d8,16,1649,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1637,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1671,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1641,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1610,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1622,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1626,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1623,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1615,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1614,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1612,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1676,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1633,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1633,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1643,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1642,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1748,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1707,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1600,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1721,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1630,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1672,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1640,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1643,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1614,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1617,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1754,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1623,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1755,scna_lane8_q16_0.log
1,SCNA lane8 d8,16,1623,scna_lane8_q16_0.log
1,SCNA lane8 d8,8,1098,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1090,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1092,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1086,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1146,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1110,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1094,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1091,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1111,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1081,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1110,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1145,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1083,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1212,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1085,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1087,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1201,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1191,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1104,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1096,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1157,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1089,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1214,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1114,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1177,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1190,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1170,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1189,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1186,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1092,scna_lane8_q8_0.log
1,SCNA lane8 d8,8,1103,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1006,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1113,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1107,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1112,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1113,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1099,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1015,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1117,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1091,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1071,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1103,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1077,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1096,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1057,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1052,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1110,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1102,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1072,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1102,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1125,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1072,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1107,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1075,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1133,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1087,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1202,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1105,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1170,scna_lane8_q8_1.log
1,SCNA lane8 d8,8,1115,scna_lane8_q8_1.log
1,Origin-HVX,32,1249,baseline_q32.log
1,Origin-HVX,32,1241,baseline_q32.log
1,Origin-HVX,32,1256,baseline_q32.log
1,Origin-HVX,32,1263,baseline_q32.log
1,Origin-HVX,32,1235,baseline_q32.log
1,Origin-HVX,32,1247,baseline_q32.log
1,Origin-HVX,32,1247,baseline_q32.log
1,Origin-HVX,32,1234,baseline_q32.log
1,Origin-HVX,32,1243,baseline_q32.log
1,Origin-HVX,32,1244,baseline_q32.log
1,Origin-HVX,32,1312,baseline_q32.log
1,Origin-HVX,32,1312,baseline_q32.log
1,Origin-HVX,32,1242,baseline_q32.log
1,Origin-HVX,32,1321,baseline_q32.log
1,Origin-HVX,32,1254,baseline_q32.log
1,Origin-HVX,32,1372,baseline_q32.log
1,Origin-HVX,32,1361,baseline_q32.log
1,Origin-HVX,32,1276,baseline_q32.log
1,Origin-HVX,32,1300,baseline_q32.log
1,Origin-HVX,32,1242,baseline_q32.log
1,Origin-HVX,32,1319,baseline_q32.log
1,Origin-HVX,32,1332,baseline_q32.log
1,Origin-HVX,32,1360,baseline_q32.log
1,Origin-HVX,32,1344,baseline_q32.log
1,Origin-HVX,32,1337,baseline_q32.log
1,Origin-HVX,32,1334,baseline_q32.log
1,Origin-HVX,32,1329,baseline_q32.log
1,Origin-HVX,32,1280,baseline_q32.log
1,Origin-HVX,32,1335,baseline_q32.log
1,Origin-HVX,32,1264,baseline_q32.log
1,LUT-EXP,8,568,lut_exp_q8.log
1,LUT-EXP,8,564,lut_exp_q8.log
1,LUT-EXP,8,578,lut_exp_q8.log
1,LUT-EXP,8,565,lut_exp_q8.log
1,LUT-EXP,8,562,lut_exp_q8.log
1,LUT-EXP,8,566,lut_exp_q8.log
1,LUT-EXP,8,583,lut_exp_q8.log
1,LUT-EXP,8,563,lut_exp_q8.log
1,LUT-EXP,8,572,lut_exp_q8.log
1,LUT-EXP,8,552,lut_exp_q8.log
1,LUT-EXP,8,571,lut_exp_q8.log
1,LUT-EXP,8,572,lut_exp_q8.log
1,LUT-EXP,8,558,lut_exp_q8.log
1,LUT-EXP,8,578,lut_exp_q8.log
1,LUT-EXP,8,554,lut_exp_q8.log
1,LUT-EXP,8,549,lut_exp_q8.log
1,LUT-EXP,8,547,lut_exp_q8.log
1,LUT-EXP,8,559,lut_exp_q8.log
1,LUT-EXP,8,549,lut_exp_q8.log
1,LUT-EXP,8,560,lut_exp_q8.log
1,LUT-EXP,8,563,lut_exp_q8.log
1,LUT-EXP,8,639,lut_exp_q8.log
1,LUT-EXP,8,628,lut_exp_q8.log
1,LUT-EXP,8,655,lut_exp_q8.log
1,LUT-EXP,8,640,lut_exp_q8.log
1,LUT-EXP,8,552,lut_exp_q8.log
1,LUT-EXP,8,660,lut_exp_q8.log
1,LUT-EXP,8,556,lut_exp_q8.log
1,LUT-EXP,8,549,lut_exp_q8.log
1,LUT-EXP,8,624,lut_exp_q8.log
1,SCNA lane8 d8,32,2920,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2894,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2893,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2892,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2987,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2919,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2888,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2925,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,3003,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2893,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2980,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2898,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2987,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,3001,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2962,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,3013,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2940,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2899,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2922,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2905,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2915,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2985,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2902,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2928,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2920,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2957,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2909,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2920,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2998,scna_lane8_q32_0.log
1,SCNA lane8 d8,32,2909,scna_lane8_q32_0.log
1,SCNA serial d8,4,573,scna_serial_q4_1.log
1,SCNA serial d8,4,606,scna_serial_q4_1.log
1,SCNA serial d8,4,670,scna_serial_q4_1.log
1,SCNA serial d8,4,581,scna_serial_q4_1.log
1,SCNA serial d8,4,694,scna_serial_q4_1.log
1,SCNA serial d8,4,649,scna_serial_q4_1.log
1,SCNA serial d8,4,568,scna_serial_q4_1.log
1,SCNA serial d8,4,660,scna_serial_q4_1.log
1,SCNA serial d8,4,659,scna_serial_q4_1.log
1,SCNA serial d8,4,670,scna_serial_q4_1.log
1,SCNA serial d8,4,656,scna_serial_q4_1.log
1,SCNA serial d8,4,582,scna_serial_q4_1.log
1,SCNA serial d8,4,660,scna_serial_q4_1.log
1,SCNA serial d8,4,676,scna_serial_q4_1.log
1,SCNA serial d8,4,650,scna_serial_q4_1.log
1,SCNA serial d8,4,668,scna_serial_q4_1.log
1,SCNA serial d8,4,653,scna_serial_q4_1.log
1,SCNA serial d8,4,584,scna_serial_q4_1.log
1,SCNA serial d8,4,669,scna_serial_q4_1.log
1,SCNA serial d8,4,692,scna_serial_q4_1.log
1,SCNA serial d8,4,651,scna_serial_q4_1.log
1,SCNA serial d8,4,662,scna_serial_q4_1.log
1,SCNA serial d8,4,588,scna_serial_q4_1.log
1,SCNA serial d8,4,660,scna_serial_q4_1.log
1,SCNA serial d8,4,594,scna_serial_q4_1.log
1,SCNA serial d8,4,590,scna_serial_q4_1.log
1,SCNA serial d8,4,618,scna_serial_q4_1.log
1,SCNA serial d8,4,611,scna_serial_q4_1.log
1,SCNA serial d8,4,697,scna_serial_q4_1.log
1,SCNA serial d8,4,602,scna_serial_q4_1.log
1,SCNA serial d8,16,1009,scna_serial_q16_1.log
1,SCNA serial d8,16,1015,scna_serial_q16_1.log
1,SCNA serial d8,16,1012,scna_serial_q16_1.log
1,SCNA serial d8,16,1015,scna_serial_q16_1.log
1,SCNA serial d8,16,1013,scna_serial_q16_1.log
1,SCNA serial d8,16,1013,scna_serial_q16_1.log
1,SCNA serial d8,16,1014,scna_serial_q16_1.log
1,SCNA serial d8,16,1017,scna_serial_q16_1.log
1,SCNA serial d8,16,1014,scna_serial_q16_1.log
1,SCNA serial d8,16,1012,scna_serial_q16_1.log
1,SCNA serial d8,16,1014,scna_serial_q16_1.log
1,SCNA serial d8,16,1017,scna_serial_q16_1.log
1,SCNA serial d8,16,1056,scna_serial_q16_1.log
1,SCNA serial d8,16,1059,scna_serial_q16_1.log
1,SCNA serial d8,16,997,scna_serial_q16_1.log
1,SCNA serial d8,16,971,scna_serial_q16_1.log
1,SCNA serial d8,16,952,scna_serial_q16_1.log
1,SCNA serial d8,16,959,scna_serial_q16_1.log
1,SCNA serial d8,16,969,scna_serial_q16_1.log
1,SCNA serial d8,16,1058,scna_serial_q16_1.log
1,SCNA serial d8,16,1066,scna_serial_q16_1.log
1,SCNA serial d8,16,974,scna_serial_q16_1.log
1,SCNA serial d8,16,1043,scna_serial_q16_1.log
1,SCNA serial d8,16,1059,scna_serial_q16_1.log
1,SCNA serial d8,16,990,scna_serial_q16_1.log
1,SCNA serial d8,16,967,scna_serial_q16_1.log
1,SCNA serial d8,16,956,scna_serial_q16_1.log
1,SCNA serial d8,16,992,scna_serial_q16_1.log
1,SCNA serial d8,16,998,scna_serial_q16_1.log
1,SCNA serial d8,16,1049,scna_serial_q16_1.log
1,SCNA serial d8,8,779,scna_serial_q8_0.log
1,SCNA serial d8,8,812,scna_serial_q8_0.log
1,SCNA serial d8,8,808,scna_serial_q8_0.log
1,SCNA serial d8,8,739,scna_serial_q8_0.log
1,SCNA serial d8,8,779,scna_serial_q8_0.log
1,SCNA serial d8,8,789,scna_serial_q8_0.log
1,SCNA serial d8,8,792,scna_serial_q8_0.log
